repo,sha,commit_message,filename,code,changes,is_bug,cleaned_code,num_lines,num_functions,num_loops,num_conditions,num_exceptions,code_length
numpy/numpy,a253537e7a06e8e41a96d17b3f0ece62d93071ad,"BUG: Prevent deadlock due to downstream importing NumPy in dlopen (#31303)

Downstream should probably never import numpy (i.e. activate the C-API) during dlopen (rather than the Python module init function).

But if it does so, this check introduced a deadlock regression because dlopen has a recursive lock, but this breaks if the matmul is called and causes threads to spawn that also need to dlopen.

So, as a hot-fix, just only run the check on MacOS, since we are not currently aware of reports on other system (possible or not), although this did happen with certain OpenBLAS versions (and not just accelerate).

(I cannot fully rule out that there won't be regressions on some linux setups, but they were not yet reported. -- The ""limit to 1 thread"" solution is an alternative as well.)",numpy/__init__.py,"@@ -848,7 +848,14 @@ def _mac_os_check():
     del _mac_os_check
 
     def blas_fpe_check():
-        # Check if BLAS adds spurious FPEs, mostly seen on M4 arms with Accelerate.
+        if sys.platform != ""darwin"":
+            # We currently assume this is limited to MacOS as downstream NumPy
+            # import during dlopen caused a deadlock regression: gh-31284
+            return
+
+        # Check if BLAS adds spurious FPEs, seen on M4 arms with Accelerate.
+        # In this case we disable FPE reporting since the use of SME poisons
+        # it and Accelerate doesn't sanitize them.
         with errstate(all='raise'):
             x = ones((20, 20))
             try:",9,1,"@@ -848,7 +848,14 @@ def _mac_os_check(): del _mac_os_check def blas_fpe_check(): if sys.platform != ""darwin"": return with errstate(all='raise'): x = ones((20, 20)) try:",1,2,0,1,1,169
numpy/numpy,065874ccab620c3d467fe99854dad707f2000faa,DOC/TYP: Move ``ndarray`` typing docs to a more appropriate section (#31313),numpy/typing/__init__.py,"@@ -61,28 +61,6 @@
     >>> np.array(array_like)
     array(<generator object <genexpr> at ...>, dtype=object)
 
-ndarray
-~~~~~~~
-
-The `numpy.ndarray` class is a `generic type`_ that accepts two type arguments:
-
-1. The type of `numpy.ndarray.shape`, which must be a `tuple` of `int`, e.g.
-   ``tuple[int, int]`` (2-D shape) or ``tuple[()]`` (0-D shape).
-   The default shape is ``tuple[Any, ...]``, which represents an unknown shape with
-   *any* number of dimensions.
-   Currently, ``Literal`` ints or other more specific types are not supported.
-2. The type of `numpy.ndarray.dtype`, which must be a subtype of `numpy.dtype` such as
-   ``numpy.dtype[numpy.float64]``. If omitted, it will default to ``numpy.dtype[Any]``.
-
-.. code-block:: python
-
-    >>> import numpy as np
-
-    >>> type ImageRGB = np.ndarray[tuple[int, int, int], np.dtype[np.uint8]]
-    >>> type Vector[S: np.generic] = np.ndarray[tuple[int], np.dtype[S]]
-
-.. _generic type: https://typing.python.org/en/latest/spec/generics.html
-
 DTypeLike
 ~~~~~~~~~
 
@@ -176,6 +154,27 @@ def phase(x: np.complexfloating) -> np.floating:
 API
 ---
 
+.. rubric:: ndarray
+
+The `numpy.ndarray` class is a `generic type`_ that accepts two type arguments:
+
+1. The type of `numpy.ndarray.shape`, which must be a `tuple` of `int`, e.g.
+   ``tuple[int, int]`` (2-D shape) or ``tuple[()]`` (0-D shape).
+   The default shape is ``tuple[Any, ...]``, which represents an unknown shape with
+   *any* number of dimensions.
+   Currently, ``Literal`` ints or other more specific types are not supported.
+2. The type of `numpy.ndarray.dtype`, which must be a subtype of `numpy.dtype` such as
+   ``numpy.dtype[numpy.float64]``. If omitted, it will default to ``numpy.dtype[Any]``.
+
+.. code-block:: python
+
+    >>> import numpy as np
+
+    >>> type ImageRGB = np.ndarray[tuple[int, int, int], np.dtype[np.uint8]]
+    >>> type Vector[S: np.generic] = np.ndarray[tuple[int], np.dtype[S]]
+
+.. _generic type: https://typing.python.org/en/latest/spec/generics.html
+
 """"""
 # NOTE: The API section will be appended with additional entries
 # further down in this file",43,0,"@@ -61,28 +61,6 @@ >>> np.array(array_like) array(<generator object <genexpr> at ...>, dtype=object) ndarray ~~~~~~~ The `numpy.ndarray` class is a `generic type`_ that accepts two type arguments: 1. The type of `numpy.ndarray.shape`, which must be a `tuple` of `int`, e.g. ``tuple[int, int]`` (2-D shape) or ``tuple[()]`` (0-D shape). The default shape is ``tuple[Any, ...]``, which represents an unknown shape with *any* number of dimensions. Currently, ``Literal`` ints or other more specific types are not supported. 2. The type of `numpy.ndarray.dtype`, which must be a subtype of `numpy.dtype` such as ``numpy.dtype[numpy.float64]``. If omitted, it will default to ``numpy.dtype[Any]``. .. code-block:: python >>> import numpy as np >>> type ImageRGB = np.ndarray[tuple[int, int, int], np.dtype[np.uint8]] >>> type Vector[S: np.generic] = np.ndarray[tuple[int], np.dtype[S]] .. _generic type: https://typing.python.org/en/latest/spec/generics.html DTypeLike ~~~~~~~~~ @@ -176,6 +154,27 @@ def phase(x: np.complexfloating) -> np.floating: API --- .. rubric:: ndarray The `numpy.ndarray` class is a `generic type`_ that accepts two type arguments: 1. The type of `numpy.ndarray.shape`, which must be a `tuple` of `int`, e.g. ``tuple[int, int]`` (2-D shape) or ``tuple[()]`` (0-D shape). The default shape is ``tuple[Any, ...]``, which represents an unknown shape with *any* number of dimensions. Currently, ``Literal`` ints or other more specific types are not supported. 2. The type of `numpy.ndarray.dtype`, which must be a subtype of `numpy.dtype` such as ``numpy.dtype[numpy.float64]``. If omitted, it will default to ``numpy.dtype[Any]``. .. code-block:: python >>> import numpy as np >>> type ImageRGB = np.ndarray[tuple[int, int, int], np.dtype[np.uint8]] >>> type Vector[S: np.generic] = np.ndarray[tuple[int], np.dtype[S]] .. _generic type: https://typing.python.org/en/latest/spec/generics.html """"""",1,1,0,0,0,1912
numpy/numpy,e02facfc8fd2f70d7ea77e6a3405268a8fbd7d9d,DOC: Extra open parens in :math: polyvander (#31310),numpy/polynomial/polynomial.py,"@@ -1229,7 +1229,7 @@ def polyvander2d(x, y, deg):
     -------
     vander2d : ndarray
         The shape of the returned matrix is ``x.shape + (order,)``, where
-        :math:`order = (deg[0]+1)*(deg([1]+1)`.  The dtype will be the same
+        :math:`order = (deg[0]+1)*(deg[1]+1)`.  The dtype will be the same
         as the converted `x` and `y`.
 
     See Also
@@ -1309,7 +1309,7 @@ def polyvander3d(x, y, z, deg):
     -------
     vander3d : ndarray
         The shape of the returned matrix is ``x.shape + (order,)``, where
-        :math:`order = (deg[0]+1)*(deg([1]+1)*(deg[2]+1)`.  The dtype will
+        :math:`order = (deg[0]+1)*(deg[1]+1)*(deg[2]+1)`.  The dtype will
         be the same as the converted `x`, `y`, and `z`.
 
     See Also",4,0,"@@ -1229,7 +1229,7 @@ def polyvander2d(x, y, deg): ------- vander2d : ndarray The shape of the returned matrix is ``x.shape + (order,)``, where :math:`order = (deg[0]+1)*(deg([1]+1)`. The dtype will be the same :math:`order = (deg[0]+1)*(deg[1]+1)`. The dtype will be the same as the converted `x` and `y`. See Also @@ -1309,7 +1309,7 @@ def polyvander3d(x, y, z, deg): ------- vander3d : ndarray The shape of the returned matrix is ``x.shape + (order,)``, where :math:`order = (deg[0]+1)*(deg([1]+1)*(deg[2]+1)`. The dtype will :math:`order = (deg[0]+1)*(deg[1]+1)*(deg[2]+1)`. The dtype will be the same as the converted `x`, `y`, and `z`. See Also",1,2,0,0,0,650
numpy/numpy,95dfe3da93d0a74d93fca067011d1864a391ffcc,DOC: wrong underline length and closing backtick (#31300),numpy/f2py/crackfortran.py,"@@ -97,8 +97,11 @@
      character(len=C['len'],kind=C['kind'], f2py_len=C['f2py_len'])
      (see also fortran type declaration statement formats below)
 
-Fortran 90 type declaration statement format (F77 is subset of F90)
-====================================================================
+Fortran 90 type declaration statement format
+============================================
+
+F77 is subset of F90
+
 (Main source: IBM XL Fortran 5.1 Language Reference Manual)
 type declaration = <typespec> [[<attrspec>]::] <entitydecl>
 <typespec> = byte                          |",7,0,"@@ -97,8 +97,11 @@ character(len=C['len'],kind=C['kind'], f2py_len=C['f2py_len']) (see also fortran type declaration statement formats below) Fortran 90 type declaration statement format (F77 is subset of F90) ==================================================================== Fortran 90 type declaration statement format ============================================ F77 is subset of F90 (Main source: IBM XL Fortran 5.1 Language Reference Manual) type declaration = <typespec> [[<attrspec>]::] <entitydecl> <typespec> = byte |",1,0,0,0,0,529
numpy/numpy,388bd75829842d8230147f57eba5f86bb3ad6c3c,"DEP: Correct dtype in `__array_finalize__` if _set_dtype=None (#31293)

This avoids using the correct dtype in array_finalize unless _set_dtype = None is set on the class.
We also use this new path to make record arrays follow the main class deprecation correctly.

This means that recarray does live in the future.",numpy/_core/records.py,"@@ -402,11 +402,15 @@ def __new__(cls, shape, dtype=None, buf=None, offset=0, strides=None,
             )
         return self
 
+    _set_dtype = None  # __array_finalize__ can deal with dtype changes
+
     def __array_finalize__(self, obj):
-        if self.dtype.type is not record and self.dtype.names is not None:
+        if (self.dtype.type is not record and
+                issubclass(self.dtype.type, nt.void) and
+                self.dtype.names is not None):
             # if self.dtype is not np.record, invoke __setattr__ which will
             # convert it to a record if it is a void dtype.
-            self.dtype = self.dtype
+            ndarray._set_dtype(self, sb.dtype((record, self.dtype)))
 
     def __getattribute__(self, attr):
         # See if ndarray has this attr, and return it if so. (note that this
@@ -455,11 +459,7 @@ def __setattr__(self, attr, val):
 
         newattr = attr not in self.__dict__
         try:
-            if attr == 'dtype':
-                # gh-29244
-                ret = self._set_dtype(val)
-            else:
-                ret = object.__setattr__(self, attr, val)
+            ret = object.__setattr__(self, attr, val)
         except Exception:
             fielddict = ndarray.__getattribute__(self, 'dtype').fields or {}
             if attr not in fielddict:",14,0,"@@ -402,11 +402,15 @@ def __new__(cls, shape, dtype=None, buf=None, offset=0, strides=None, ) return self _set_dtype = None def __array_finalize__(self, obj): if self.dtype.type is not record and self.dtype.names is not None: if (self.dtype.type is not record and issubclass(self.dtype.type, nt.void) and self.dtype.names is not None): self.dtype = self.dtype ndarray._set_dtype(self, sb.dtype((record, self.dtype))) def __getattribute__(self, attr): @@ -455,11 +459,7 @@ def __setattr__(self, attr, val): newattr = attr not in self.__dict__ try: if attr == 'dtype': ret = self._set_dtype(val) else: ret = object.__setattr__(self, attr, val) ret = object.__setattr__(self, attr, val) except Exception: fielddict = ndarray.__getattribute__(self, 'dtype').fields or {} if attr not in fielddict:",1,4,0,4,2,792
numpy/numpy,388bd75829842d8230147f57eba5f86bb3ad6c3c,"DEP: Correct dtype in `__array_finalize__` if _set_dtype=None (#31293)

This avoids using the correct dtype in array_finalize unless _set_dtype = None is set on the class.
We also use this new path to make record arrays follow the main class deprecation correctly.

This means that recarray does live in the future.",numpy/_core/tests/test_deprecations.py,"@@ -255,6 +255,10 @@ def test_deprecated_dtype_set(self):
         x = np.eye(2)
         self.assert_deprecated(setattr, args=(x, ""dtype"", int))
 
+    def test_deprecated_dtype_set_record(self):
+        x = np.zeros(2, dtype=""i4,i4"").view(np.recarray)
+        self.assert_deprecated(setattr, args=(x, ""dtype"", np.dtype(""f4,f4"")))
+
     def test_deprecated_shape_set(self):
         x = np.eye(2)
         self.assert_deprecated(setattr, args=(x, ""shape"", (4, 1)))",4,0,"@@ -255,6 +255,10 @@ def test_deprecated_dtype_set(self): x = np.eye(2) self.assert_deprecated(setattr, args=(x, ""dtype"", int)) def test_deprecated_dtype_set_record(self): x = np.zeros(2, dtype=""i4,i4"").view(np.recarray) self.assert_deprecated(setattr, args=(x, ""dtype"", np.dtype(""f4,f4""))) def test_deprecated_shape_set(self): x = np.eye(2) self.assert_deprecated(setattr, args=(x, ""shape"", (4, 1)))",1,3,0,0,0,400
numpy/numpy,388bd75829842d8230147f57eba5f86bb3ad6c3c,"DEP: Correct dtype in `__array_finalize__` if _set_dtype=None (#31293)

This avoids using the correct dtype in array_finalize unless _set_dtype = None is set on the class.
We also use this new path to make record arrays follow the main class deprecation correctly.

This means that recarray does live in the future.",numpy/_core/tests/test_multiarray.py,"@@ -6610,6 +6610,8 @@ def test_view_dtype_change_subclass_finalize(self):
         # __array_finalize__ and return the correct subclass type.
 
         class MyArray(np.ndarray):
+            _set_dtype = None
+
             def __array_finalize__(self, obj):
                 self.finalized_from = obj
                 self._dtype_at_finalize = self.dtype",2,0,"@@ -6610,6 +6610,8 @@ def test_view_dtype_change_subclass_finalize(self): class MyArray(np.ndarray): _set_dtype = None def __array_finalize__(self, obj): self.finalized_from = obj self._dtype_at_finalize = self.dtype",1,2,0,0,0,216
numpy/numpy,388bd75829842d8230147f57eba5f86bb3ad6c3c,"DEP: Correct dtype in `__array_finalize__` if _set_dtype=None (#31293)

This avoids using the correct dtype in array_finalize unless _set_dtype = None is set on the class.
We also use this new path to make record arrays follow the main class deprecation correctly.

This means that recarray does live in the future.",numpy/_core/tests/test_records.py,"@@ -497,7 +497,8 @@ def test_assign_dtype_attribute(self, nfields):
         assert dt.type != np.record
 
         # ensure that the dtype remains a record even when assigned
-        data.dtype = dt
+        with pytest.warns(DeprecationWarning, match=""Setting the dtype""):
+            data.dtype = dt
         assert data.dtype.type == np.record
 
     @pytest.mark.parametrize('nfields', [0, 1, 2])",3,0,"@@ -497,7 +497,8 @@ def test_assign_dtype_attribute(self, nfields): assert dt.type != np.record data.dtype = dt with pytest.warns(DeprecationWarning, match=""Setting the dtype""): data.dtype = dt assert data.dtype.type == np.record @pytest.mark.parametrize('nfields', [0, 1, 2])",1,1,0,0,0,276
numpy/numpy,de10b50273e0f5e98834422b48ac897942464758,DOC/TYP: remove outdated subsection on 0D arrays (#31288),numpy/typing/__init__.py,"@@ -157,20 +157,6 @@ def phase(x: np.complexfloating) -> np.floating:
 `~numpy.signedinteger`, the former only inheriting from `~numpy.generic`
 while static type checking.
 
-0D arrays
-~~~~~~~~~
-
-During runtime numpy aggressively casts any passed 0D arrays into their
-corresponding `~numpy.generic` instance. Until the introduction of shape
-typing (see :pep:`646`) it is unfortunately not possible to make the
-necessary distinction between 0D and >0D arrays. While thus not strictly
-correct, all operations that can potentially perform a 0D-array -> scalar
-cast are currently annotated as exclusively returning an `~numpy.ndarray`.
-
-If it is known in advance that an operation *will* perform a
-0D-array -> scalar cast, then one can consider manually remedying the
-situation with either `typing.cast` or a ``# type: ignore`` comment.
-
 Record array dtypes
 ~~~~~~~~~~~~~~~~~~~
 ",14,0,"@@ -157,20 +157,6 @@ def phase(x: np.complexfloating) -> np.floating: `~numpy.signedinteger`, the former only inheriting from `~numpy.generic` while static type checking. 0D arrays ~~~~~~~~~ During runtime numpy aggressively casts any passed 0D arrays into their corresponding `~numpy.generic` instance. Until the introduction of shape typing (see :pep:`646`) it is unfortunately not possible to make the necessary distinction between 0D and >0D arrays. While thus not strictly correct, all operations that can potentially perform a 0D-array -> scalar cast are currently annotated as exclusively returning an `~numpy.ndarray`. If it is known in advance that an operation *will* perform a 0D-array -> scalar cast, then one can consider manually remedying the situation with either `typing.cast` or a `` Record array dtypes ~~~~~~~~~~~~~~~~~~~",1,1,1,0,0,841
numpy/numpy,c7c1d23b13282f77403686a83902cefe2c26333a,DOC/TYP: Improved typing docs for ``ndarray`` (#31277),numpy/typing/__init__.py,"@@ -64,10 +64,24 @@
 ndarray
 ~~~~~~~
 
-It's possible (but deprecated) to mutate the dtype of an array at runtime.
-This sort of mutation is not allowed by the types. Users who want to
-write statically typed code should instead use the `numpy.ndarray.view`
-method to create a view of the array with a different dtype.
+The `numpy.ndarray` class is a `generic type`_ that accepts two type arguments:
+
+1. The type of `numpy.ndarray.shape`, which must be a `tuple` of `int`, e.g.
+   ``tuple[int, int]`` (2-D shape) or ``tuple[()]`` (0-D shape).
+   The default shape is ``tuple[Any, ...]``, which represents an unknown shape with
+   *any* number of dimensions.
+   Currently, ``Literal`` ints or other more specific types are not supported.
+2. The type of `numpy.ndarray.dtype`, which must be a subtype of `numpy.dtype` such as
+   ``numpy.dtype[numpy.float64]``. If omitted, it will default to ``numpy.dtype[Any]``.
+
+.. code-block:: python
+
+    >>> import numpy as np
+
+    >>> type ImageRGB = np.ndarray[tuple[int, int, int], np.dtype[np.uint8]]
+    >>> type Vector[S: np.generic] = np.ndarray[tuple[int], np.dtype[S]]
+
+.. _generic type: https://typing.python.org/en/latest/spec/generics.html
 
 DTypeLike
 ~~~~~~~~~",22,0,"@@ -64,10 +64,24 @@ ndarray ~~~~~~~ It's possible (but deprecated) to mutate the dtype of an array at runtime. This sort of mutation is not allowed by the types. Users who want to write statically typed code should instead use the `numpy.ndarray.view` method to create a view of the array with a different dtype. The `numpy.ndarray` class is a `generic type`_ that accepts two type arguments: 1. The type of `numpy.ndarray.shape`, which must be a `tuple` of `int`, e.g. ``tuple[int, int]`` (2-D shape) or ``tuple[()]`` (0-D shape). The default shape is ``tuple[Any, ...]``, which represents an unknown shape with *any* number of dimensions. Currently, ``Literal`` ints or other more specific types are not supported. 2. The type of `numpy.ndarray.dtype`, which must be a subtype of `numpy.dtype` such as ``numpy.dtype[numpy.float64]``. If omitted, it will default to ``numpy.dtype[Any]``. .. code-block:: python >>> import numpy as np >>> type ImageRGB = np.ndarray[tuple[int, int, int], np.dtype[np.uint8]] >>> type Vector[S: np.generic] = np.ndarray[tuple[int], np.dtype[S]] .. _generic type: https://typing.python.org/en/latest/spec/generics.html DTypeLike ~~~~~~~~~",1,0,0,0,0,1169
pandas-dev/pandas,501e319b0bbc24c4d3fac644d9de1324277dad53,BUG: Fix `read_html` parsing a nested inner table incorrectly with html5lib/bs4 (#64571),pandas/io/html.py,"@@ -636,16 +636,16 @@ def _parse_td(self, row):
         return row.find_all((""td"", ""th""), recursive=False)
 
     def _parse_thead_tr(self, table):
-        return table.select(""thead tr"")
+        return table.select("":scope thead tr"")
 
     def _parse_tbody_tr(self, table):
-        from_tbody = table.select(""tbody tr"")
+        from_tbody = table.select("":scope tbody tr"")
         from_root = table.find_all(""tr"", recursive=False)
         # HTML spec: at most one of these lists has content
         return from_tbody + from_root
 
     def _parse_tfoot_tr(self, table):
-        return table.select(""tfoot tr"")
+        return table.select("":scope tfoot tr"")
 
     def _setup_build_doc(self):
         raw_text = _read(self.io, self.encoding, self.storage_options)",6,1,"@@ -636,16 +636,16 @@ def _parse_td(self, row): return row.find_all((""td"", ""th""), recursive=False) def _parse_thead_tr(self, table): return table.select(""thead tr"") return table.select("":scope thead tr"") def _parse_tbody_tr(self, table): from_tbody = table.select(""tbody tr"") from_tbody = table.select("":scope tbody tr"") from_root = table.find_all(""tr"", recursive=False) return from_tbody + from_root def _parse_tfoot_tr(self, table): return table.select(""tfoot tr"") return table.select("":scope tfoot tr"") def _setup_build_doc(self): raw_text = _read(self.io, self.encoding, self.storage_options)",1,5,0,0,0,596
pandas-dev/pandas,501e319b0bbc24c4d3fac644d9de1324277dad53,BUG: Fix `read_html` parsing a nested inner table incorrectly with html5lib/bs4 (#64571),pandas/tests/io/test_html.py,"@@ -617,6 +617,47 @@ def test_multiple_tbody(self, flavor_read_html):
 
         tm.assert_frame_equal(result, expected)
 
+    def test_nested_table(self, flavor_read_html):
+        # GH-64524
+        tables = flavor_read_html(
+            StringIO(""""""
+                <table>
+                    <thead>
+                        <tr>
+                            <th></th>
+                        </tr>
+                    </thead>
+                    <tbody>
+                        <tr>
+                            <td>
+                                <table id=""descendant"">
+                                    <thead>
+                                        <tr>
+                                            <th>A</th>
+                                            <th>B</th>
+                                        </tr>
+                                    </thead>
+                                    <tbody>
+                                        <tr>
+                                            <td>1</td>
+                                            <td>2</td>
+                                        </tr>
+                                    </tbody>
+                                </table>
+                            </td>
+                        </tr>
+                    </tbody>
+                </table>
+            """"""),
+            attrs={""id"": ""descendant""},
+        )
+        assert len(tables) == 1
+        result = tables[0]
+
+        expected = DataFrame(data=[[1, 2]], columns=[""A"", ""B""])
+
+        tm.assert_frame_equal(result, expected)
+
     def test_header_and_one_column(self, flavor_read_html):
         """"""
         Don't fail with bs4 when there is a header and only one column",41,1,"@@ -617,6 +617,47 @@ def test_multiple_tbody(self, flavor_read_html): tm.assert_frame_equal(result, expected) def test_nested_table(self, flavor_read_html): tables = flavor_read_html( StringIO(), attrs={""id"": ""descendant""}, ) assert len(tables) == 1 result = tables[0] expected = DataFrame(data=[[1, 2]], columns=[""A"", ""B""]) tm.assert_frame_equal(result, expected) def test_header_and_one_column(self, flavor_read_html): """""" Don't fail with bs4 when there is a header and only one column",1,3,0,0,0,487
